color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,target,aspect_ratio,movie_facebook_likes,Director_ID,actor1_id,actor2_id,actor3_id,genres_number,plot_keywords_number,ID,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
1,238,88,91,591,4000,31051126,36877,6254,0,101,46,7,16,55000000,2012,796,6.7,2.4,0,1809,63,623,1497,4,5,868,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153,143,541,530,18000,51225796,96654,20660,0,2047,46,7,18,70000000,2004,893,7.4,2.4,0,2201,375,459,794,4,5,872,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,202,114,159,877,13000,16264475,54787,16899,1,216,46,7,18,55000000,2007,2000,6.9,1.9,0,1550,481,186,1039,4,5,873,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,76,95,906,287,956,6768055,11148,2260,0,229,46,7,16,57000000,2004,579,4.2,1.9,437,2048,34,630,1532,5,5,879,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,186,133,0,46,226,6167817,62607,405,1,239,40,2,17,47000000,2004,52,7.7,2.4,0,2013,3133,632,2131,4,5,881,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,103,152,0,177,617,0,67822,1403,0,207,46,7,15,2000000,1962,367,7.7,1.7,0,1882,1539,633,2008,3,5,882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,127,128,234,581,14000,7221458,20740,27614,0,178,46,3,18,55000000,2006,12000,6.2,1.9,0,77,24,130,33,2,5,892,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,160,99,309,577,23000,70327868,58416,26527,0,301,46,3,17,46000000,2000,1000,5.9,2.4,0,1165,4,639,890,3,5,893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,140,118,869,21,134,34580635,100743,209,1,549,46,7,17,52000000,1999,27,7.4,2.4,0,935,3138,646,4408,3,5,911,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,203,92,180,75,211,23324666,97775,488,1,211,46,2,17,52000000,2010,135,6.5,2.4,0,1593,3139,648,4409,2,5,913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98,90,176,523,677,72601713,21396,2055,1,155,46,3,16,51000000,2006,560,5.6,1.9,605,908,1207,297,107,3,5,916,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,359,106,174,660,14000,91439400,200647,16967,0,384,46,7,18,50000000,2014,664,7.0,2.4,24000,2172,102,587,783,3,5,950,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,45,688,132,416,0,1824,1816,2,9,46,7,13,39747870,2002,171,7.9,0.0,0,2383,617,664,4420,2,1,954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,349,98,75,467,10000,55682070,159868,11946,2,304,46,3,17,50000000,2013,520,6.1,2.4,45000,540,115,667,2665,3,5,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,267,132,50,368,992,46982632,172792,1933,0,1740,46,8,17,50000000,2006,495,6.6,2.4,0,1198,536,657,3601,3,5,968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,68,140,473,294,18000,44484065,107227,20152,2,279,46,3,17,50000000,1998,822,7.3,2.4,3000,1757,3039,677,594,5,5,971,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,191,98,38,706,14000,50740078,151580,16791,1,672,46,3,17,45000000,2004,919,6.2,2.4,0,1077,1246,23,759,4,5,977,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,143,108,17,186,14000,40203020,74315,15634,1,259,46,7,17,40000000,2004,1000,5.9,2.4,0,195,55,681,1845,3,5,978,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,14,105,688,5,325,0,4438,344,1,33,46,7,13,39747870,2002,7,7.8,1.3,361,2383,3145,686,4433,3,5,986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,61,132,503,282,45000,30306268,62981,58528,0,84,46,2,17,50000000,1995,13000,6.3,1.9,0,2058,3146,235,4434,3,5,991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,209,131,73,163,879,27667947,86374,1344,0,392,46,7,17,50000000,2007,184,6.2,2.4,3000,538,3077,690,4435,3,5,992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,131,98,323,511,933,26536120,49926,3357,0,286,46,3,17,50000000,2003,631,6.5,2.4,0,1932,220,693,1589,5,5,995,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,111,158,0,15,51,14131298,55889,144,0,390,46,2,17,390000000,1999,40,6.4,2.4,0,1736,3148,701,4443,5,5,1008,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,186,127,12000,897,984,10137232,58015,5702,0,374,46,2,17,50000000,2005,940,6.0,2.4,0,2175,3149,705,113,5,5,1016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,105,109,0,809,49000,8355815,34730,52885,2,341,46,7,17,55000000,2002,811,6.4,1.9,0,580,3054,336,194,4,5,1020,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,103,96,43,77,841,8742261,19824,1385,2,179,46,8,18,18000000,2009,342,3.7,2.4,0,1302,457,711,4446,5,5,1025,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,195,135,628,830,22000,7994115,90932,24316,2,209,46,7,17,39747870,2009,882,7.4,2.4,21000,1000,90,715,4447,3,5,1029,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,324,129,456,0,2000,12802907,70886,2035,1,226,46,7,17,39747870,2012,35,6.6,2.4,36000,1897,757,718,4449,2,5,1032,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,172,137,79,194,27000,1206135,40568,27666,3,185,46,45,17,50000000,2015,254,6.4,2.4,18000,1121,87,722,4454,3,5,1038,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,103,112,109,261,779,56607223,93367,1823,8,497,46,8,18,48000000,2001,629,6.4,2.4,0,1054,3151,723,1978,2,5,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,222,115,118,482,14000,89253340,133436,16967,0,323,46,2,18,48000000,2014,794,6.0,2.4,38000,1350,102,177,2993,2,5,1045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,110,375,59,113,528972,5639,371,0,55,43,9,12,39747870,1998,102,7.8,0.0,522,2242,3152,727,4456,3,5,1048,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,144,115,0,12,29,0,54057,95,0,236,38,43,16,1000000,1972,29,8.1,2.4,0,1233,3154,731,4458,3,5,1053,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,72,127,65,345,788,14946229,2581,2104,1,29,46,7,17,25000000,2016,423,7.3,2.4,0,1688,378,738,1038,4,1,1063,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,10,140,92,522,1000,0,491,2704,1,16,46,24,16,48000000,1981,623,2.7,2.4,115,2047,462,739,2197,3,5,1064,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,358,98,118,558,14000,139852971,238671,16410,0,461,46,2,18,45000000,2012,935,6.3,2.4,63000,1350,102,740,164,3,5,1066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,132,101,126,586,3000,82931301,43358,6292,0,228,46,3,18,60000000,2005,949,5.5,2.4,0,2310,202,746,4356,2,5,1075,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,218,129,628,548,14000,59365105,318634,28886,9,1004,46,7,17,45000000,2003,14000,7.7,2.4,52000,1000,55,102,4465,3,5,1086,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,38,110,49,20,13000,57362581,50148,13331,2,116,46,30,17,45000000,1994,279,5.4,1.9,0,1903,235,755,4467,5,5,1089,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,216,94,85,443,14000,50648679,149549,16225,1,348,46,2,17,45000000,2007,706,6.3,2.4,0,1880,1246,759,4468,4,5,1095,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,122,87,29,252,427,27972410,114692,1461,1,285,46,7,16,35000000,2003,304,6.1,1.9,2000,1219,473,764,4471,3,5,1102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,199,102,503,795,13000,36883539,112769,15053,2,305,46,3,18,52000000,2006,929,6.6,2.4,0,2058,260,767,3090,4,5,1107,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,164,101,326,510,14000,22531698,81523,15990,0,214,46,2,18,70000000,2008,844,5.6,2.4,0,511,85,768,3418,4,5,1108,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,432,95,38,20,409,13401683,203461,578,0,588,46,7,17,35000000,2012,107,7.1,2.4,46000,2196,3081,325,4243,2,5,1114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,100,23,579,1000,17300889,27648,3855,0,148,46,12,16,45000000,1996,642,4.9,2.4,0,1805,75,773,3714,4,5,1115,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,343,128,2000,501,854,15523168,132423,2507,2,349,46,2,18,45000000,2010,766,7.2,2.4,15000,1806,1080,775,523,2,5,1118,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,114,611,10,879,6565495,36455,949,2,229,29,11,17,45000000,2006,52,7.0,2.4,0,1547,3077,777,4475,2,5,1121,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,23,52,688,114,164,0,15762,654,9,47,40,2,5,39747870,2002,116,8.3,16.0,17000,2383,3160,780,4478,4,5,1125,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,177,103,255,5000,11000,24520892,85198,22383,1,303,46,2,17,45000000,2005,5000,7.0,2.4,0,2173,66,712,725,4,5,1141,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,150,124,50,427,8000,116006080,203269,9255,1,602,46,7,18,42000000,1999,437,7.0,2.4,11000,909,200,793,2163,3,5,1147,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,187,84,91,206,579,106793915,140499,1817,0,358,46,7,14,45000000,2000,530,7.0,1.9,0,1809,318,794,4483,5,5,1148,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,72,251,311,595,940,57750000,21554,2957,2,192,46,7,11,31115000,1963,726,7.0,2.2,0,262,880,798,3698,4,5,1152,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,117,133,46,275,683,34667015,74009,2371,0,317,46,7,18,32000000,1989,349,6.6,2.4,0,1694,982,802,1805,3,5,1158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,104,5,687,5000,20915465,38203,7723,0,290,46,7,16,42000000,1993,922,4.0,1.9,0,1318,725,803,166,5,5,1161,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,283,80,611,576,5000,84961,149414,6229,4,841,29,11,18,31000000,2002,643,7.9,2.4,0,1547,712,805,4117,3,5,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,95,100,19,433,624,5664251,22309,2056,1,102,46,14,17,45000000,2010,489,6.3,2.4,0,1971,649,808,1048,3,5,1166,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,213,105,0,52,1000,1260917,24657,1342,4,71,40,2,17,27000000,2009,172,7.2,2.4,0,2013,1413,810,632,3,5,1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,9,101,326,6,326,0,590,488,0,5,40,2,13,39747870,2015,152,4.9,0.0,161,94,885,811,4491,4,5,1170,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98,108,4,96,687,22108977,29861,1134,1,132,46,5,18,41000000,2003,312,5.2,2.4,505,1733,3166,812,2238,3,5,1172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,433,89,0,903,19000,126546825,327367,32325,0,918,46,2,17,40000000,2014,11000,6.4,2.4,83000,1736,25,66,670,3,5,1181,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,125,206,0,4,433,70405498,113472,698,1,442,46,2,17,40000000,1991,256,8.0,2.4,0,2341,2786,832,4502,3,5,1209,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,138,131,58,720,15000,54228104,104991,17152,1,544,46,7,18,35000000,2002,1000,7.7,1.9,0,2241,3038,700,545,5,5,1221,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,349,113,174,767,14000,61094903,210542,17152,3,332,46,7,18,30000000,2011,903,6.9,2.4,29000,2172,102,274,1108,3,5,1223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105,130,46,162,387,51185897,69457,1233,1,271,46,7,16,30000000,1987,244,6.7,2.4,0,1694,522,844,4164,3,5,1228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,138,123,541,173,12000,36283504,104564,12970,1,587,46,3,17,40000000,1999,638,6.5,2.4,0,2201,3051,78,4517,2,5,1248,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,82,94,0,235,374,36037909,10132,1238,3,130,46,3,18,60000000,2000,258,4.7,1.9,390,537,1393,861,4518,2,5,1251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,90,102,6,584,711,33864342,29968,2913,1,117,46,7,18,40000000,1999,683,5.8,1.9,445,826,1874,863,913,3,5,1253,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,30,688,12,51,0,8495,108,0,43,46,8,19,39747870,2002,21,7.4,1.3,301,2383,3185,865,4520,3,5,1256,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,104,0,327,964,27053815,12856,2888,0,291,46,3,18,40000000,2001,931,4.7,2.4,299,2056,3187,874,454,3,5,1268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,115,56,19000,20000,26814957,84357,77823,3,252,46,7,18,35000000,2008,19000,6.7,1.9,0,1782,109,25,446,4,5,1269,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,201,112,118,674,877,36665854,76498,3432,0,203,46,2,18,40000000,2011,738,6.4,2.4,15000,1350,1039,878,1003,4,5,1274,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,181,131,719,683,16000,20302961,49874,18913,0,450,46,2,2,45000000,1995,893,4.6,2.4,0,2082,3189,881,982,1,5,1280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,371,114,171,284,6000,18996755,145270,7099,0,322,46,17,18,45000000,2012,382,7.6,2.4,54000,1781,699,883,4530,2,5,1284,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,242,122,0,54,326,33201661,534262,809,0,1314,40,2,17,77000000,2001,326,8.4,2.4,39000,2013,1671,885,2040,2,5,1289,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135,103,14,624,865,13395939,43442,3639,4,146,46,7,17,60000000,2004,826,6.2,1.9,0,68,2024,833,1274,3,5,1291,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,104,101,37,595,2000,13208023,17309,4262,1,388,46,7,17,42000000,2002,886,3.3,2.4,612,596,616,888,1253,3,5,1294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,32,119,5,249,521,7000000,2933,1883,0,70,46,7,16,36000000,1980,372,4.7,2.4,328,1047,2107,889,2889,4,5,1298,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,219,108,22,61,12000,10326062,121432,14127,0,310,46,3,17,33000000,2009,2000,6.8,2.4,10000,971,1043,69,2994,5,5,1300,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,53,93,18,443,3000,4835968,4821,4123,0,82,46,7,18,40000000,2002,545,4.5,2.4,158,1394,247,892,2335,3,5,1302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,84,8,219,545,4777007,15130,1149,3,98,46,2,18,40000000,2001,248,5.8,2.4,565,733,892,893,1342,3,5,1303,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,308,107,0,167,11000,3675072,190132,11623,0,801,46,7,17,26000000,2007,372,7.3,2.4,15000,2096,76,894,4533,3,5,1304,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,93,13,173,15000,652526,20201,15638,3,187,46,3,16,40000000,2006,460,5.1,2.4,823,2291,2011,625,4537,4,5,1308,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,111,0,385,1000,2869369,65474,2612,2,211,46,7,16,30000000,1994,970,7.3,1.9,0,1617,345,899,3688,2,5,1312,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106,113,31,483,5000,128978,22897,6267,2,61,29,5,17,40000000,2007,755,7.1,2.4,0,1970,712,900,1753,5,5,1313,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,30,112,44,533,1000,77231,3322,2115,0,32,12,2,17,25000000,2005,580,6.0,2.4,265,1160,489,901,337,3,3,1314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,488,126,584,398,11000,4563029,181472,12286,5,514,46,24,17,39200000,2013,557,7.0,1.9,58000,1614,76,44,1761,4,5,1315,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,63,90,10,541,1000,0,15790,3243,0,40,40,2,16,25000000,2011,559,6.8,1.9,0,1852,570,902,1005,6,4,1316,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,44,159,50,72,218,6498000,62756,554,1,410,5,9,13,18026148,2015,133,8.4,1.9,21000,127,3192,904,4539,5,5,1319,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,95,125,44,420,593,60000000,49934,2329,1,224,46,7,16,39000000,1983,542,4.9,2.4,0,1323,597,908,4403,3,5,1326,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,160,150,610,478,755,626809,36894,2172,4,105,29,11,17,553632000,2008,643,7.4,2.4,0,2313,900,805,3499,5,5,1328,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,273,122,0,7,643,6594136,24557,943,1,111,29,5,18,38600000,2013,290,6.5,2.4,13000,1577,805,911,4543,3,5,1334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,4,88,0,46,76,0,2169,196,0,18,46,11,13,40000000,2014,47,6.4,0.0,0,354,3194,912,3345,4,1,1337,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172,133,2000,541,40000,18653746,137722,42344,1,638,46,17,17,38000000,1999,903,6.7,2.4,0,1806,3034,274,981,2,5,1344,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,97,2,217,4000,0,6691,4900,2,28,46,15,17,38000000,2007,476,4.8,1.9,366,2207,329,926,4551,4,5,1355,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,393,123,2000,471,26000,26903709,312629,37206,0,475,46,7,17,38000000,2013,10000,8.1,2.4,83000,1519,3037,36,1447,4,5,1363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,14,115,35,30,463,0,4387,599,0,21,38,18,13,29500000,2009,35,5.3,0.0,240,917,3199,938,4555,3,5,1372,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89,121,883,133,180,55500000,48636,762,3,214,46,7,16,36000000,1983,172,6.2,2.4,0,1279,3200,939,4556,3,5,1374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,78,105,25,51,461,2126511,21912,615,0,45,45,5,18,36000000,2015,79,7.2,2.4,12000,654,3203,949,4559,4,5,1388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,77,102,596,785,877,1068392,3865,3497,0,53,46,17,18,36000000,2011,794,5.9,2.4,2000,2016,1039,177,1113,3,5,1391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,332,129,0,213,492,110008260,94241,1450,1,309,46,6,17,35000000,2015,392,6.3,2.4,25000,2094,3206,807,4563,2,5,1403,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,191,87,14,691,11000,54132596,53786,16571,0,211,46,5,16,34000000,2007,4000,6.3,2.4,0,2064,76,963,301,7,5,1414,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,226,100,545,766,14000,39532308,198701,17902,0,1138,46,7,17,33000000,2002,2000,6.7,1.9,0,1933,1246,970,126,3,5,1427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,228,103,212,248,15000,40687294,107772,16249,1,398,46,8,18,35000000,2008,552,5.4,2.4,0,807,35,972,4571,5,5,1430,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,63,102,133,690,2000,33423521,53115,5443,1,282,46,6,18,35000000,1994,1000,3.8,2.4,0,1303,143,976,640,4,5,1437,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,150,2000,95,396,32519322,497946,1075,0,761,46,2,17,35000000,2002,338,8.5,1.9,21000,1806,3210,977,4574,3,5,1438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,228,108,174,324,730,32048809,94456,2178,0,576,46,12,17,30000000,2005,716,5.3,1.9,0,2172,3211,979,1614,1,5,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,100,111,24,455,591,0,38017,2603,1,247,46,7,16,20000000,1980,488,6.4,2.4,12000,438,1497,985,4577,3,5,1448,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97,109,24,167,287,28995450,19230,855,5,59,46,7,16,35000000,2010,175,6.1,2.4,0,950,3213,987,4580,3,5,1453,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,219,123,15,745,10000,34531832,44788,13371,0,138,46,7,18,35000000,2015,979,7.1,2.4,23000,274,559,171,726,3,5,1457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,93,76,2,72,1000,19447478,15788,1908,0,80,46,7,14,35000000,2005,766,5.6,1.9,538,2187,681,775,4583,5,5,1459,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,105,125,159,39,3000,18306166,28130,3142,2,215,46,7,18,35000000,2002,61,6.5,2.4,0,1550,136,992,4588,4,5,1466,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,129,98,12,663,4000,16831505,51842,9330,1,173,46,7,18,31000000,2004,4000,6.3,2.4,0,2309,490,29,1072,3,5,1468,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,145,93,0,174,465,0,11482,1361,1,82,46,12,17,30000000,2012,351,5.2,1.9,0,133,1731,994,4590,3,5,1470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,57,116,170,136,14000,0,23351,14744,1,178,46,7,16,27000000,1983,192,6.0,2.4,0,713,102,499,4591,3,5,1471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,188,100,212,919,2000,10991381,44931,5890,1,100,46,7,16,35000000,2009,1000,7.3,2.4,0,2306,1074,681,23,4,5,1477,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
